Date,ID,tank,SDR_position,number_indivs,b1.Lz,b1.Leq,b1.Lpc,ci.Lz,ci.Leq,ci.Lpc,alpha,Notes
20180813,H2_B_B3,H2_B,B3,NA,-2.550345135,-3.04671976,-2.588108334,0.195602301,0.19510092,0.050554124,0.2,L%
20180813,H3_B_B4,H3_B,B4,NA,-2.750503616,-2.750503616,-2.961185748,0.169295181,0.169295181,0.113323015,0.2,L%
20180813,H3_B_B5,H3_B,B5,NA,-2.664471818,-2.702653405,-3.389561516,0.119278672,0.11849699,0.042165341,0.2,L%
20180813,H3_B_B6,H3_B,B6,NA,-2.126540806,-2.126540806,-2.975430484,0.15914219,0.15914219,0.106030236,0.2,L%
20180813,H2_T_blank_C1,H2_T_blank,C1,NA,-1.381645676,-1.381645676,-1.365153757,0.105936353,0.105936353,0.055852753,0.2,L%
20180813,H2_T_blank_C2,H2_T_blank,C2,NA,-0.626335144,-0.626335144,-1.323763387,0.131837577,0.131837577,0.073080264,0.2,L%
20180813,H2_T_blank_C3,H2_T_blank,C3,NA,-0.813952569,-0.813952569,-0.759776994,0.145517244,0.145517244,0.037505727,0.2,L%
20180813,H3_T_blank_C4,H3_T_blank,C4,NA,-0.87741651,-0.885950338,-0.935784208,0.080377291,0.099926212,0.050847276,0.2,L%
20180813,H3_T_blank_C5,H3_T_blank,C5,NA,-1.428157265,-1.428157265,-1.180608054,0.13437993,0.13437993,0.060536995,0.2,Leq closest to peak density
20180813,H3_T_blank_C6,H3_T_blank,C6,NA,-1.262942766,-1.10323671,-1.10323671,0.138329682,0.075607309,0.075607309,0.2,L%
20180813,H2_B_blank_D1,H2_B_blank,D1,NA,-1.179251367,-1.179251367,-1.003036166,0.112615499,0.112615499,0.070596813,0.2,Leq closest to peak density
20180813,H2_B_blank_D2,H2_B_blank,D2,NA,-2.140173913,-2.140173913,-1.177440205,0.156796181,0.156796181,0.045561575,0.2,L%
20180813,H2_B_blank_D3,H2_B_blank,D3,NA,-1.298221344,-1.298221344,-1.092427521,0.141797007,0.141797007,0.051910003,0.2,Leq closest to peak density
20180813,H3_B_blank_D4,H3_B_blank,D4,NA,-1.096071191,-1.065966501,-1.069379326,0.121838341,0.052130642,0.050149091,0.2,Leq closest to peak density
20180813,H3_B_blank_D5,H3_B_blank,D5,NA,-1.648320186,-1.648320186,-1.487778812,0.145113768,0.145113768,0.060397013,0.2,L%
20180813,H3_B_blank_D6,H3_B_blank,D6,NA,-1.371695003,-1.371695003,-1.401497179,0.112242953,0.112242953,0.073573942,0.2,L%
